Name,Location,Lot number,Grade,Odometer,Images,Cond_Images,Transmission,Fuel,Bodystyle,Colour,Doors,Seats,Runner Status,VAT Status,V5,Date of Registration,Year of Manufacture,Euro Status,Engine CC,Co2 Rating,Mileage Declaration,Previous Keepers,Assured,Keys,Service History,Last Service Date,MOT,Last MOT,Serv_history,Specs
MERCEDES SPRINTER 316 CDI Manual Diesel Chassis Cab 2019,G3 Bedford,Lot No 1,Lot No 1,Lot No 1,"https://static.g3r.co.uk/platforms/G3/vehicles/42040/2499956.jpe?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjQ5OTk1Ni5qcGU~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=lT7S8YDNLgERhQYilPLsgOxXURcFJdgkTA05r-Tg0JWpfhI4090k~NlvDcOHlkbrHa8rK3OwpH5-4DKCLjV8sTUEXbEAwFXNFPPsAbtY36LSDVc0JGJ8UjZvTSq27uapSqVhmEaydzdqht76H8y4FNsGniy5RB8sYpubz74~wqQ9jKsjUYaQ5rIjzjBzTGX3EJlkKk3ZMOSVYsxpvPQThBShqcEbqHWO8-SwETlkkQNg9b6Mgu~MbqNIzpC0bai-srA~riBC5KLeSuAxj3CZKajai3FToVphfISdqvtFcY5mXj3m5R-J6jTje2qqm8RXSPbkLJmY5YfnGVDhJLLi-Q__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2499950.jpe?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjQ5OTk1MC5qcGU~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=cNajhfHrctfdnEW2~69c~qWazQUO0nkAK9XgbEhmkC26Ey8V62YjGsVlF9cL-VcOkocn8Pp-DrB4Ar-pKTSld06n~7Ky~MCpvIOIgSEQh6Vjf2dL3nLk96fW6RTiGk15qd1mHTgi-f3-QGr3wyRiNgMOI2UMY-qJ4Nlk1eLhH7pGw5EbZjgXm-sUt7XGl6BrJ38-7F9Gltd5jtZItEElZStfVCRg3lD9rm8ON5~LuyhAYf-dFmwkwNMcjmPxTMavS7WJ3C5Rxo5-cPkQBSYRjanlfAwDr5iBA-qe~MEeXlYaXkWgNM48MRzl3qeFwQ8yojeYhgCg1M-y~8WS0n8QRw__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2499954.jpe?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjQ5OTk1NC5qcGU~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=WWYIdr5GWR9DvJE2N5D0g3L1fG-zgDRZxSOXWDIHDfZHoaAbCb7C43imDSKnUAH6n-5XbZfB9NOF4aZgDAcsUAZT1gMMWA7f54xvpI4IHrK342LMOn3YSJDjHxMWjaQKWfv9GqtM3veJixi1~a1vV9epsy4xac9xHxHHkjFzbMpNAAEkObdLeH8S6z~HQw4gC8nTukiZAVT3VV~rh6bgvdQ0k0EbuuXKGDSRf-iRLzLel~DWQEFt4TJ-~p7l7Dy7ze7x0ZraNWUBt~AfL9zwdv2z9n37w-wV7s7zRFncmW8RsWXx-jxe~1slxi9Np21vRIOSe10TfhWAGkcCRol9oA__&Key-Pair-Id=K2K9XQCJO12F6E","https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358787.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc4Ny5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=EJvd2EBuemAARiZ5dZgtBw~b1FKzXIzlQaRFzWxP-uJ1IdEiXL~HV~0HuVr2ybwIuuowWbNZ553D7bExw3Dt8o1lOtTtQX66YiG1Q67-pr9XaX~qmvf60DiryeINrgNwh9EuP-wndQtiXjztGU~~Um1HWHTrlUrSnXKLdSHvVS853nJ9w0xYG-MRRrYfBMvbBIU13isgbbovgGbTwjJf9VW-vara~jffh-o7tBPyul2Mb9cgW5ZPDbN677cw1~-UryjUDlIwhhOFSKd-3UPOcCtdN-mTUVjg4FAPUcFeiOtpiWU6zGrxCbSgTkNyIUannqn4YPxgodcfpxuzFV~vHQ__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358788.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc4OC5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=Sfve-A~TyIXBkzBHKp7UloP14B2M5Ab-RrNHRHb3z9p6o8-O6ZdUqMVuCeT1x-~nlrY5H1pn3dnwvsTTMLrUEnTNED-v6XvPYfIuAReBXqTI6zZkeaTdynlkYi9qv5wnGCKcM7-sKgRVhZNR0f8GtXU4MwPC6DUAzDas8t1hoftZHH0TcUkYstB7ofOXBPtL6yPwJqed7K3aiY4TtPYOsRDxmFseRVYFl9QOkh5VS9M8GBUqNrhR0OBHAlhULVtaBK9BSgySo5FELjeX-dNHM7-tXA4k96tZAh3SZYOvvD1LbIdcWdLMfjrrTWjuaOU4Yh7oQS5AQBqlScz1OSYEtQ__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358789.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc4OS5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=XlSf0rSGpHIyb0banHiKLgKrTRwTfMoT5rM6kh0ymOX6tKF7VGcE5ZKtgObiSG7NmczPHrx5CMP4001iQcYXidlWX31dQK2u8n7yth9VmCDBywhY-h5GgCg3wRAsC~0b2KFlRxbxEFD01DxpN-ZRl49AkGUNIjgUoRYdf~bUhCnMcmwm3UiSbXz5H-HyyoOtmNJIhDu~wACix6Jtfv55KpnpdRRSr~7Y4VU2jd7BDMF8fEXBLkC-Th9rdD7Ouf3saXLhK2ycSGUc-Z6aJPtIqkaRYCLjUp82X8BKEkqxkY3-6nGosydL68IRFsEfUaSjaAnhGUy9WeDxKPc21e4kgg__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358790.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5MC5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=FWoZKBqqw3HdmYGbEMQ6ztU-TThZ6cEzUD4lw6OI3yarGnAV2z~uuvk825QHUw-RfiHAv7W7s0TaXvqu1kAD1nBV3OTINyeo2GVzyssa9zn7UH3CFRq-uBvK8xfhmCyW2HeWd6wO0TbmztuKhP-pdRzA-z30sQ7ygzAi7cmy2NMpiWOrK9vXSAzPAjHAeT6DeIUMhZcK9~~EDty8VZcFYdCDRwtgZFcbeFm2H12rcyXnEYrId9~JKrztLUttcECqpWYjqPWOCFGItQY1qNygwKcvVhzXkKgjh-7iyvQruGerlw9JJcMpVmMItElBGqqP7ESDC9yAbmgG-wLG1MwsLg__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358792.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5Mi5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=FxJzBNtN2LwTAD2lvfmUmV6AkFb2PYh98-pxWIAPhI6D-PaucCNTG67Ygow0LadHDd4eDHDDmE4CYnd9GuYH8naHgnLPcHOwI3NhZLoAmTKqRRDJLPsXiRlL1V6FyKJ3UhW5HLU2X2WY-2QzAK--0WRYUK6qd13Fo1AR05nXH3BRP0-BsEOPUWPED65OZin0gwgQfn1QqgKwc1knMCuMxJiv4lGpaBiDzLpRild2goGMSIJGLKX1G-uPB-9v0ySsq4DfTR31EOskUtFSv4wscI3N4MPWU3C0VPmRIbg~rG1DMcK5hTRu2f4ShuUq-c66yXAKfssWpn1~Xai1f9AXaQ__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358793.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5My5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=oEZv441EKK~PYhAyMDzYa6NrDkQrP8LcuOc2SpKFBq~2~aj2OAPXhuE9hnBmuKxjUp9rU46wSu-aXHHmUlApKC3-vHlOjN4HeZ20dd8AsPNrrelt8vNFnWyeD7BuDF0yXoM6N~-ag3rce72TBcYDQY3KgaD7XVAUWb60DIY~bea8QYChMvD8EcWdCLRkJX3hvQgIvNRHeng5yF7TZHP3GdTRPD1IXB1Nlran4cuw-fGRE~0K~2xTYcmjedf2AvKtLQ~VQ0QMYAnRUeMllpkcjOIEKf-aoyMq28TCSc5JC~W~V5Ex3oQt39palVam-R3wkPXUYmQwyBriyp5-RHkuuA__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358794.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5NC5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=ASTjfxptc0HwBbP0mA0dhB7NPjcExRUqfO34w7WaWsX2~B2otzu9saxvPdxgI7J6YYxxbZ0Bzkc8571OYLo8qeJbPxpIlO9PU5-EYYvrgFQuqlg6orN9Jwm-uZ4CvEqWEYq0mj9FDKh3arywAqBDFcyPcpOWyPSYtx5jiC0rE8IKw9G8oQVBTCA-T0gqjbD7-1b8HmTf3cG4aIl7FuV6R2pmjlue7DsoW7H9i5mILAGdi5HsbeZfjgTuKI0QpwEd7d7kFxz0QIJJ1EH2-vJ8dwQWoYAyvRv9AFlbtthJy7i-I7YYE5DHrF-3QxcFh7mUcBoqtOyPMwP9T6J7EU9fAA__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358795.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5NS5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=NVwgqb~SNYwQkvnKnqTfwi5-QK25oudMP9FsCPBreCaGG5m8R6apApU0Nu41Tu0M8GMeETubNlce2qvY4gH3Ty0GmCKYxW4X5XJ9l0FEJMuiu~EHb0VYwbO0V0ifTpdEfqUVOwZjqHZffbocz5LOktqpy~8wUU5pNI5FWNbK3ZLkkmsncrop0uBbHXtsT0iNAVeRO3ovVlVmDMeOHpucn-xt~kCvVa8Feq5fyjPDsw4CRz~7R6WfmwrPRTqNFQiJhqr9nFuWiEd7XWnPuJQAxUnRQzxaLLIeWtGlX6oE~6LSx-m~g07C-2t~1GdgO-Yx5Kc5RM8QepycCyNPR0P9Kw__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358797.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5Ny5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=OCJiQpWLxbTcctKY~iOEFg6V1LVVrtpeI1AlV~3YqslcrfXLSq09vl1QtzfOLjYZkx3HzoQn6Tp4evmTbiXNCnS6N3XYTFTWRNtsQ4enDVpmTk1OaDsUKAFWwsQ2~2qNpeDUGqF9X8lS72WwA8uWp6m33SvMEuyrpR~31eyBQYjXJc77GJbJbPuVpTzjiWa8luVUVMAjVVmsFjT1wX1nN2qa2sEkTopKVXQiFXka3YIrQYKQk1zPGKo2pMQf4TGcRXwR1BLM-m44PG8dzUoMxyxLy0BbxK8wVeQl~x1tlAlqTqsUUyJyTNqpHkt5-z05eyI-SgKZG4Euk5C41CotTA__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358798.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc5OC5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=Bu~vCC8rVzkZAAw~FWdV1bd7yr81Ngp6I3X6Kz4BeD-Jx4T~eACgIbICmt3MrMFs3jJwxbew8MKd67pv08odaM4CgywAAYYJZgas3aPtUW16QMXmTXwJyl4ASteIoFTJaDNxeGK8pxYSU62O8Relcok4j2cGAvNhFxKHJRx3zAuVzB-qqN8LMqPnqbPiPJodweFt7rljAsc9~gXH7qmEsvczrp-TLZQQXrBIEM~1to3U5ajh6YKSQ24Cf8clmdRAdhKfINtmP3ky5cOwefEIPPhCSBDQQwSQLqagaWFPb92W1D9kliAUDOdjEVHTKb3lSQWPlVn6v-bxvo3ws08A2w__&Key-Pair-Id=K2K9XQCJO12F6E, https://static.g3r.co.uk/platforms/G3/vehicles/42040/2358785.jpg?quality=75&Policy=eyJTdGF0ZW1lbnQiOiBbeyJSZXNvdXJjZSI6Imh0dHBzOi8vc3RhdGljLmczci5jby51ay9wbGF0Zm9ybXMvRzMvdmVoaWNsZXMvNDIwNDAvMjM1ODc4NS5qcGc~cXVhbGl0eT03NSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTczODgwMDAwMH19fV19&Signature=WZ3FvFj9YeBPFKUp1Xm75xwmpLOYpUYYZEaSNcMMNAPQaffxiZtI1FCvu-EwPZoltykcob3kpxmkbAK8RAyLwNtXuA9RCTyG7sNGrCfbIejj9fCQNXtNJcgI8oDdAQcB8VZgjRt193IJN1VX47u1pdaKivFcN6JUoC3Iz-s~DDnvYc5au7KrO-2lC7JNj-JdpEJXoQICUj4A5uBhKdpDk0YOsg~tZEXlDvZPkxOfbJDyh1jkgG6~xkDSVgjV7rE9YJ8-oUVgXQeOnKOs24sfl3Bgds2xxrkRyUMKwdsuOHQuU0IwsuuW0rgcrY6br9UWcUS36P1tTiZDHL1qSXVbgw__&Key-Pair-Id=K2K9XQCJO12F6E",Manual,Diesel,Chassis Cab,White,2,3,Runner,Plus VAT,Present,23/12/2019,2019,6,2143,207,Not Warranted,0,Assured (30/30),4,Yes - Service History,07/08/2024,16/07/2025,"17/07/2024 - 70,067 miles","['Aug 24: 70,218', 'Sep 23: 63,526', 'Dec 22: 50,299', 'Dec 21: 32,478', 'Dec 20: 16,921']","Multi Func Steering wheel, Cruise Control, Trim Type (Cloth), Audio (DAB Radio), Transmission (Manual), Keyless Go, Rain Sensor, Auto Headlights, Phone (Bluetooth), Side Mirrors (Manual)"
