Date,Open,High,Low,Close,Adj Close,Volume
"Jan 20, 2025",250.62,272.15,231.63,242.25,242.25,"22,690,757,561"
"Jan 19, 2025",261.87,294.33,239.61,250.59,250.59,"33,172,955,667"
"Jan 18, 2025",219.62,268.75,217.58,261.87,261.87,"23,186,958,912"
"Jan 17, 2025",211.23,221.85,209.97,219.62,219.62,"5,118,230,275"
"Jan 16, 2025",205.92,216.84,198.66,211.23,211.23,"6,099,125,467"
"Jan 15, 2025",187.50,205.93,186.00,205.91,205.91,"4,071,481,523"
"Jan 14, 2025",182.83,189.94,181.96,187.50,187.50,"2,748,310,371"
"Jan 13, 2025",188.55,191.78,170.63,182.84,182.84,"5,225,490,858"
"Jan 12, 2025",188.00,190.75,185.25,188.56,188.56,"1,544,086,708"
"Jan 11, 2025",187.57,191.72,184.28,188.00,188.00,"2,174,290,937"
"Jan 10, 2025",185.01,192.76,183.87,187.58,187.58,"3,739,014,100"
"Jan 9, 2025",197.56,198.90,182.32,185.03,185.03,"3,815,664,216"
"Jan 8, 2025",202.23,203.06,188.96,197.56,197.56,"5,028,291,858"
"Jan 7, 2025",218.41,219.14,202.12,202.23,202.23,"4,360,983,978"
"Jan 6, 2025",213.39,222.95,211.65,218.72,218.72,"3,408,034,919"
"Jan 5, 2025",216.62,218.88,211.77,213.39,213.39,"2,403,765,299"
"Jan 4, 2025",217.75,217.91,213.83,216.62,216.62,"2,432,220,391"
"Jan 3, 2025",207.77,219.56,205.65,217.75,217.75,"4,064,420,852"
"Jan 2, 2025",193.87,209.07,193.26,207.77,207.77,"4,230,329,837"
"Jan 1, 2025",189.27,194.82,187.88,193.87,193.87,"2,324,231,668"
"Dec 31, 2024",191.05,198.68,187.98,189.26,189.26,"3,276,526,561"
"Dec 30, 2024",189.74,196.12,185.94,191.03,191.03,"3,246,300,054"
"Dec 29, 2024",195.02,197.18,188.34,189.74,189.74,"2,165,753,102"
"Dec 28, 2024",183.83,195.44,183.83,195.01,195.01,"2,158,687,217"
"Dec 27, 2024",188.22,193.75,182.95,183.83,183.83,"2,788,285,851"
"Dec 26, 2024",197.48,199.40,186.86,188.22,188.22,"2,864,701,219"
"Dec 25, 2024",196.99,201.63,195.35,197.48,197.48,"2,688,415,733"
"Dec 24, 2024",189.75,198.70,186.12,196.99,196.99,"3,412,375,255"
"Dec 23, 2024",180.17,193.05,176.72,189.75,189.75,"4,922,594,345"
"Dec 22, 2024",181.29,187.53,177.13,180.17,180.17,"4,001,292,417"
"Dec 21, 2024",194.21,201.63,178.74,181.30,181.30,"5,368,845,730"
"Dec 20, 2024",194.28,199.36,175.91,194.21,194.21,"9,600,073,165"
"Dec 19, 2024",206.38,212.00,188.03,194.28,194.28,"8,043,974,299"
"Dec 18, 2024",222.82,225.89,205.00,206.38,206.38,"6,888,988,933"
"Dec 17, 2024",216.33,228.69,211.91,222.82,222.82,"6,445,051,900"
"Dec 16, 2024",223.66,227.04,213.48,216.33,216.33,"5,071,129,914"
"Dec 15, 2024",219.84,225.07,215.91,223.66,223.66,"2,969,473,030"
"Dec 14, 2024",224.84,227.24,215.34,219.84,219.84,"2,925,240,730"
"Dec 13, 2024",227.03,228.27,220.82,224.84,224.84,"4,029,626,623"
"Dec 12, 2024",227.45,234.33,225.95,227.03,227.03,"4,935,392,005"
"Dec 11, 2024",213.84,230.51,211.99,227.45,227.45,"5,615,074,058"
"Dec 10, 2024",217.33,220.74,203.72,213.82,213.82,"8,419,973,004"
"Dec 9, 2024",237.46,237.46,209.71,217.34,217.34,"8,610,208,198"
"Dec 8, 2024",239.49,241.44,233.71,236.67,236.67,"3,204,778,349"
"Dec 7, 2024",237.05,243.12,234.66,238.55,238.55,"4,003,422,914"
"Dec 6, 2024",236.54,246.42,231.43,237.05,237.05,"6,726,557,034"
"Dec 5, 2024",229.12,244.68,223.46,234.00,234.00,"8,820,663,279"
"Dec 4, 2024",234.20,240.72,225.25,229.12,229.12,"6,569,129,896"
"Dec 3, 2024",225.77,239.27,216.47,234.20,234.20,"8,404,095,315"
"Dec 2, 2024",237.07,237.88,220.55,225.76,225.76,"7,374,176,295"
"Dec 1, 2024",237.74,239.81,234.53,237.07,237.07,"3,726,118,866"
"Nov 30, 2024",243.55,245.24,237.72,237.74,237.74,"3,549,156,564"
"Nov 29, 2024",237.76,246.78,236.82,243.55,243.55,"4,152,396,835"
"Nov 28, 2024",242.30,245.20,233.20,237.76,237.76,"4,047,310,070"
"Nov 27, 2024",230.97,243.12,228.13,242.30,242.30,"5,381,404,312"
"Nov 26, 2024",234.45,239.64,222.96,230.98,230.98,"6,996,936,265"
"Nov 25, 2024",252.92,256.42,231.55,234.45,234.45,"6,616,015,635"
"Nov 24, 2024",255.18,259.63,243.12,252.92,252.92,"5,330,146,683"
"Nov 23, 2024",256.52,263.83,253.19,255.18,255.18,"6,234,742,858"
"Nov 22, 2024",257.08,263.70,252.14,256.52,256.52,"7,249,493,783"
"Nov 21, 2024",235.43,259.05,230.34,257.07,257.07,"10,735,314,060"
"Nov 20, 2024",238.09,242.11,230.91,235.42,235.42,"6,454,141,445"
"Nov 19, 2024",239.80,247.09,234.15,238.10,238.10,"6,711,919,414"
"Nov 18, 2024",237.58,248.19,234.40,239.79,239.79,"8,798,714,213"
"Nov 17, 2024",215.85,241.24,212.73,237.58,237.58,"9,981,076,722"
"Nov 16, 2024",218.57,221.66,213.80,215.85,215.85,"4,698,955,745"
"Nov 15, 2024",209.24,219.54,204.83,218.09,218.09,"6,109,860,311"
"Nov 14, 2024",215.18,222.64,207.50,209.22,209.22,"8,094,554,275"
"Nov 13, 2024",212.21,220.34,201.47,215.18,215.18,"11,296,665,808"
"Nov 12, 2024",222.64,225.01,205.45,212.23,212.23,"11,308,516,682"
"Nov 11, 2024",210.61,223.22,204.56,222.64,222.64,"10,290,809,023"
"Nov 10, 2024",200.20,215.18,198.98,210.61,210.61,"8,564,655,765"
"Nov 9, 2024",199.94,203.35,195.47,200.19,200.19,"3,363,617,004"
"Nov 8, 2024",196.33,204.97,196.02,199.94,199.94,"5,673,142,495"
"Nov 7, 2024",186.95,197.90,186.14,196.33,196.33,"4,700,842,780"
"Nov 6, 2024",166.72,189.92,166.70,186.95,186.95,"9,822,932,731"
"Nov 5, 2024",157.75,169.13,156.99,166.72,166.72,"3,243,848,057"
"Nov 4, 2024",162.55,164.71,155.17,157.75,157.75,"2,809,006,700"
"Nov 3, 2024",166.01,166.38,158.14,162.55,162.55,"2,645,801,646"
"Nov 2, 2024",166.26,168.46,162.39,166.01,166.01,"1,618,170,398"
"Nov 1, 2024",168.43,173.85,164.03,166.26,166.26,"3,157,093,060"
"Oct 31, 2024",174.93,176.28,167.58,168.43,168.43,"2,652,620,406"
"Oct 30, 2024",179.36,181.15,173.40,174.92,174.92,"2,772,422,773"
"Oct 29, 2024",178.10,183.04,176.86,179.36,179.36,"3,919,545,873"
"Oct 28, 2024",176.55,179.41,172.87,178.10,178.10,"3,623,055,701"
"Oct 27, 2024",170.71,177.90,170.19,176.55,176.55,"2,427,933,420"
"Oct 26, 2024",164.76,172.82,162.44,170.71,170.71,"2,755,373,492"
"Oct 25, 2024",177.16,177.19,160.04,164.76,164.76,"4,869,966,180"
"Oct 24, 2024",171.11,179.00,170.52,177.16,177.16,"3,529,481,044"
"Oct 23, 2024",167.26,173.82,164.19,170.93,170.93,"3,861,697,575"
"Oct 22, 2024",166.22,170.76,163.29,167.26,167.26,"3,470,792,372"
"Oct 21, 2024",166.94,171.43,161.81,166.22,166.22,"3,924,173,188"
"Oct 20, 2024",159.64,167.59,157.77,166.94,166.94,"2,579,198,899"
"Oct 19, 2024",154.98,159.71,153.91,159.64,159.64,"1,440,375,026"
"Oct 18, 2024",150.32,156.54,149.70,154.98,154.98,"1,754,226,839"
"Oct 17, 2024",154.24,155.55,147.94,150.32,150.32,"2,157,747,733"
"Oct 16, 2024",154.72,158.14,153.08,154.23,154.23,"2,397,546,608"
"Oct 15, 2024",157.45,158.72,150.91,154.72,154.72,"3,451,652,506"
"Oct 14, 2024",147.57,157.75,147.01,157.45,157.45,"2,929,339,176"
"Oct 13, 2024",146.50,148.71,144.62,147.57,147.57,"1,294,444,111"
"Oct 12, 2024",145.38,147.14,144.76,146.50,146.50,"1,118,630,507"
"Oct 11, 2024",138.89,146.43,138.76,145.38,145.38,"1,797,846,253"
"Oct 10, 2024",139.31,140.58,135.58,138.89,138.89,"1,770,157,917"
"Oct 9, 2024",143.40,145.13,138.80,139.32,139.32,"1,697,499,287"
"Oct 8, 2024",143.99,145.45,141.24,143.39,143.39,"1,710,617,951"
"Oct 7, 2024",146.44,152.10,143.60,143.99,143.99,"2,678,803,498"
"Oct 6, 2024",142.71,146.62,142.11,146.44,146.44,"1,168,715,645"
"Oct 5, 2024",143.17,144.83,141.17,142.71,142.71,"1,113,937,760"
"Oct 4, 2024",136.79,144.43,136.08,143.17,143.17,"2,361,841,303"
"Oct 3, 2024",140.38,142.81,133.55,136.79,136.79,"2,914,986,844"
"Oct 2, 2024",145.29,148.83,138.92,140.39,140.39,"2,892,264,150"
"Oct 1, 2024",152.62,157.26,142.84,145.29,145.29,"3,656,164,855"
"Sep 30, 2024",158.63,159.51,152.02,152.62,152.62,"2,376,780,676"
"Sep 29, 2024",156.91,161.62,155.24,158.63,158.63,"1,773,980,028"
"Sep 28, 2024",157.75,159.35,155.30,156.91,156.91,"1,300,870,644"
"Sep 27, 2024",155.58,160.98,154.13,157.75,157.75,"2,765,830,721"
"Sep 26, 2024",148.02,157.86,146.87,155.58,155.58,"3,009,969,111"
"Sep 25, 2024",152.89,153.55,147.45,148.02,148.02,"2,138,602,628"
"Sep 24, 2024",144.81,153.54,143.30,152.89,152.89,"2,927,238,360"
"Sep 23, 2024",144.80,148.97,142.64,144.81,144.81,"2,344,229,720"
"Sep 22, 2024",149.53,149.87,141.38,144.80,144.80,"1,597,826,979"
"Sep 21, 2024",146.57,149.84,144.80,149.53,149.53,"1,385,610,390"
"Sep 20, 2024",142.84,151.76,141.32,146.57,146.57,"3,241,123,621"
"Sep 19, 2024",133.99,143.90,133.99,142.84,142.84,"2,884,543,933"
"Sep 18, 2024",131.54,133.99,127.25,133.99,133.99,"2,260,675,347"
"Sep 17, 2024",131.47,135.49,130.48,131.54,131.54,"1,726,861,492"
"Sep 16, 2024",131.50,132.30,129.14,131.47,131.47,"1,623,218,789"
"Sep 15, 2024",137.18,137.92,130.97,131.50,131.50,"1,358,403,273"
"Sep 14, 2024",139.10,139.73,135.94,137.18,137.18,"952,465,288"
"Sep 13, 2024",136.14,139.83,131.86,139.10,139.10,"1,668,690,414"
"Sep 12, 2024",132.50,136.61,132.44,136.14,136.14,"1,597,055,803"
"Sep 11, 2024",135.63,135.80,128.43,132.50,132.50,"2,122,617,674"
"Sep 10, 2024",135.03,137.81,132.63,135.64,135.64,"1,642,358,500"
"Sep 9, 2024",129.99,136.19,127.22,135.03,135.03,"2,443,769,044"
"Sep 8, 2024",127.72,131.52,126.81,129.99,129.99,"1,317,794,291"
"Sep 7, 2024",124.99,129.29,124.27,127.72,127.72,"1,321,261,949"
"Sep 6, 2024",129.33,134.17,121.06,124.99,124.99,"3,520,537,699"
"Sep 5, 2024",133.60,135.09,128.14,129.33,129.33,"1,926,178,088"
"Sep 4, 2024",127.58,134.87,123.61,133.60,133.60,"2,663,812,153"
"Sep 3, 2024",135.00,137.14,127.57,127.58,127.58,"1,787,700,523"
"Sep 2, 2024",128.69,135.35,127.27,135.00,135.00,"2,092,221,241"
"Sep 1, 2024",135.37,136.00,128.24,128.69,128.69,"1,974,170,865"
"Aug 31, 2024",138.10,138.99,134.64,135.37,135.37,"892,155,699"
"Aug 30, 2024",140.05,141.01,132.45,138.10,138.10,"2,683,385,690"
"Aug 29, 2024",143.89,147.22,138.27,140.05,140.05,"2,098,251,665"
"Aug 28, 2024",146.90,148.69,140.97,143.89,143.89,"2,932,401,182"
"Aug 27, 2024",157.24,159.62,145.66,146.90,146.90,"2,783,392,784"
"Aug 26, 2024",158.91,161.91,155.88,157.24,157.24,"2,588,808,155"
"Aug 25, 2024",160.73,161.95,155.51,158.91,158.91,"2,085,078,554"
"Aug 24, 2024",153.11,162.17,152.15,160.73,160.73,"2,749,419,604"
"Aug 23, 2024",143.26,153.77,143.16,153.11,153.11,"2,560,976,300"
"Aug 22, 2024",142.71,144.81,140.93,143.26,143.26,"1,368,400,829"
"Aug 21, 2024",142.33,144.16,139.27,142.71,142.71,"1,923,259,439"
"Aug 20, 2024",144.35,148.65,141.36,143.17,143.17,"2,124,392,770"
"Aug 19, 2024",142.59,145.92,140.75,144.34,144.34,"2,077,549,615"
"Aug 18, 2024",141.80,146.96,140.96,142.59,142.59,"1,866,239,536"
"Aug 17, 2024",139.33,141.96,137.87,141.80,141.80,"1,199,702,073"
"Aug 16, 2024",142.74,144.80,136.38,139.33,139.33,"2,707,615,564"
"Aug 15, 2024",143.92,147.35,138.16,142.75,142.75,"3,032,770,371"
"Aug 14, 2024",146.71,151.73,142.72,143.92,143.92,"2,714,536,693"
"Aug 13, 2024",146.45,149.61,143.15,146.71,146.71,"2,224,488,388"
"Aug 12, 2024",141.53,150.81,141.44,146.45,146.45,"3,380,174,341"
"Aug 11, 2024",153.96,157.93,141.35,141.53,141.53,"2,411,765,937"
"Aug 10, 2024",156.46,158.59,152.87,153.96,153.96,"1,662,980,960"
"Aug 9, 2024",162.93,163.25,151.23,156.46,156.46,"3,217,916,997"
"Aug 8, 2024",144.63,163.03,142.02,162.93,162.93,"5,385,642,745"
"Aug 7, 2024",144.09,155.01,142.75,144.63,144.63,"5,529,725,414"
"Aug 6, 2024",129.86,149.35,129.79,144.09,144.09,"5,813,459,735"
"Aug 5, 2024",138.05,139.14,110.61,129.86,129.86,"14,114,308,949"
"Aug 4, 2024",142.92,145.84,132.14,138.06,138.06,"4,333,596,296"
"Aug 3, 2024",152.64,153.78,140.22,142.92,142.92,"3,620,526,646"
"Aug 2, 2024",167.66,169.04,150.08,152.64,152.64,"4,507,521,137"
"Aug 1, 2024",171.83,172.69,157.99,167.67,167.67,"4,402,828,194"
"Jul 31, 2024",179.11,184.18,171.82,171.83,171.83,"3,055,204,208"
"Jul 30, 2024",182.77,184.18,176.02,179.11,179.11,"2,766,172,800"
"Jul 29, 2024",184.89,193.73,181.89,182.78,182.78,"3,654,304,391"
"Jul 28, 2024",184.09,186.51,181.40,184.89,184.89,"1,852,374,783"
"Jul 27, 2024",183.14,188.14,178.60,184.09,184.09,"3,248,901,126"
"Jul 26, 2024",171.96,183.54,171.88,183.14,183.14,"2,816,314,095"
"Jul 25, 2024",178.03,179.52,165.93,171.96,171.96,"4,067,186,719"
"Jul 24, 2024",172.76,182.36,171.21,178.03,178.03,"3,112,174,836"
"Jul 23, 2024",178.98,180.50,170.99,172.76,172.76,"3,230,351,478"
"Jul 22, 2024",184.55,184.79,177.04,178.98,178.98,"2,808,509,242"
"Jul 21, 2024",173.89,184.87,171.12,184.54,184.54,"3,080,452,915"
"Jul 20, 2024",169.18,174.83,167.56,173.89,173.89,"1,908,476,088"
"Jul 19, 2024",159.09,171.51,156.61,169.19,169.19,"3,617,009,839"
"Jul 18, 2024",155.59,161.59,155.57,159.07,159.07,"2,044,591,406"
"Jul 17, 2024",160.56,163.60,155.07,155.58,155.58,"2,255,652,667"
"Jul 16, 2024",159.77,162.47,153.05,160.55,160.55,"3,034,234,774"
"Jul 15, 2024",147.67,159.94,147.20,159.93,159.93,"2,580,623,500"
"Jul 14, 2024",141.93,148.55,141.93,147.62,147.62,"2,009,294,488"
"Jul 13, 2024",139.53,143.37,138.18,141.92,141.92,"1,131,518,484"
"Jul 12, 2024",135.86,140.42,134.16,139.53,139.53,"1,990,173,458"
"Jul 11, 2024",141.98,145.32,135.85,135.88,135.88,"2,286,890,972"
"Jul 10, 2024",141.37,145.85,138.86,141.97,141.97,"1,952,272,010"
"Jul 9, 2024",139.54,143.93,136.74,141.35,141.35,"2,418,798,702"
"Jul 8, 2024",131.80,141.63,128.56,139.46,139.46,"3,692,404,575"
"Jul 7, 2024",143.19,143.19,131.77,131.77,131.77,"1,842,515,124"
"Jul 6, 2024",134.36,144.01,132.61,143.24,143.24,"2,078,535,871"
"Jul 5, 2024",127.61,135.85,122.44,134.37,134.37,"4,644,036,182"
