Title,Lot,Auction Ends,Year,Registration Number,Imported Status,Engine Size,Transmission,Mileage/Hours,Colour,Fuel,Registered Owners,VAT Status,Buyers Premium (excl. VAT),Images,CAP Average,CAP Clean,Chassis Number,Lot Location,Documents,Comments & Features
"HYUNDAI TUCSON SE NAV CRDI 2WD
Estate",8,Thu 27th Feb @ 10:01 am,2018,BG68XMK,No,1598cc,6 Speed Manual Diesel,60593 miles Warranted,Grey,Diesel,2,No VAT,"7.5%, Minimum £200","https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9hNC8yMi9iMi9mNC9hNDIyYjJmNC04MmU1LTRjNzktYTAzZC1kMjZhN2JiY2VhNmQuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9iNC9lMi8xNi9lZC9iNGUyMTZlZC0wODgwLTRjNzYtODczNC1iZmNhNzI3YjUyMzUuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9jZC9jMy8zZS9jYS9jZGMzM2VjYS0wMDJhLTRlYTAtODMxOC1kMjQwNzI5ZTcxZDguanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8zZi82OS84OC82Ni8zZjY5ODg2Ni0wNmMwLTRkNWUtYTY0Yy01YzQwNDI5MzBmNzAuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy81Yi84MS81MS9iNy81YjgxNTFiNy02ZjlmLTQ4MTAtYTAzZi1kZWRlMmQ1NjE4MGEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8wOS82MS9hZi9jOC8wOTYxYWZjOC0xMTEwLTQ3MTktODYxMi00NDhmOGZmZDZhN2YuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9mNC8xOS9lNC8xYi9mNDE5ZTQxYi1mZmUzLTQ4ZmQtYmZlZS02MjU4ODgwZDUwMzIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9jOC9iYS82NS9hZS9jOGJhNjVhZS0yNmJkLTRkZTQtODI4Mi0zZmY3YTUyMjU0MzguanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy82NC9mNi9iNi8zZC82NGY2YjYzZC1lYTNiLTQ3MzEtYjQ1My1jN2NjODFjOWYxYzMuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9lYi9jYi8yOC83ZS9lYmNiMjg3ZS02NmQyLTRkNDQtOWU1ZS01ODY3Y2Y1ZmRhMWUuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9lOS81Mi85NC9kZi9lOTUyOTRkZi1iMjA1LTQyZjAtOWZmNS0yOTBjNDBkNmMxN2IuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy80NS85Mi83Mi82Yi80NTkyNzI2Yi1hMDI5LTRhOTQtYTFiYy1mYjBmYzUyY2I2MTQuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy85My83ZS9mZC80Yi85MzdlZmQ0Yi01NDFiLTRkNWMtYTM2ZS04ZjZkZWQxM2JlNzQuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy84MC84OS9iOC9hNy84MDg5YjhhNy1lY2M1LTQ4NmEtYjkyYS03YzQ4MTVjYWQwYmEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9iZS9hMy81NS81Zi9iZWEzNTU1Zi00ZWIxLTQzY2UtODc2NS00NGJhYzE4OTA4ZmUuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8wMS83Ny9mZC9iOC8wMTc3ZmRiOC1mODk1LTQ4ZjEtODBlZi00YjFiZDc5MjFmMzIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy84Yy8yNi9mYS83OC84YzI2ZmE3OC0zNWI3LTRmZmQtYjY5OC1jZGU0YWQ0ZTA4OTkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy82YS9iNy8zYS81ZS82YWI3M2E1ZS0wMDVmLTQ2YzItYTk3Ny05YjU5ZmM1NTk2YmIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8wMy8wNi9lZi9jNC8wMzA2ZWZjNC1hNjJhLTRlMDMtYTk0Yy0wMTMxZDhjYzQ0NjQuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy85MC8yMi81NS9jYi85MDIyNTVjYi1lYzYwLTQzZGQtOWJjZC1iNTY5Njc1ZGI2MTIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy81ZC8yYS8wZi8yYi81ZDJhMGYyYi02YmZiLTQ4NTYtYTQ2MC0xNzVmMzJjNDM0NjMuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8xYy9hZi82MC80Zi8xY2FmNjA0Zi1mMjJjLTQ1ZTEtYWM4Yi02NzdlZjBiZDAxYTkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy82NC82OS8xZC8wZS82NDY5MWQwZS0zY2E5LTQzZDMtYjM1ZS1jYjU2MjIxYzA1ODkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8xMy9mZS82NC8wOC8xM2ZlNjQwOC0yOTk5LTQxZDktYjY0ZC1mZTZlMmFkZjU5OTIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9iMi9mYS9kNS81Yi9iMmZhZDU1Yi0xOGRhLTQzYWQtODZlNS1kZDYwZGZjZDZhMzYuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8zMi9iZC8wZi8zMC8zMmJkMGYzMC0zY2VkLTQwMmQtYWU2NS0xOGUzYjQ3NTA0NzMuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy84My8wMi8zMC8xNC84MzAyMzAxNC03M2M0LTQ5OGYtYWNmMy03YTRiMThiMDFiZjkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9mMi8yYy85YS80MS9mMjJjOWE0MS1jMDFhLTRkZjItYWE2MS1kNmZkMWFjNGE4M2QuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8wNy81Zi8wYi9mNC8wNzVmMGJmNC1hOTQxLTQ2YzUtODYyMi03NGM1NTU2ZDQwMmEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9kYS82Zi9iNC8wNS9kYTZmYjQwNS0yMTI4LTRlMjktYmRmMy1hZTc0Njg3NTMyMGYuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy84Ny83Ni8yMC81ZS84Nzc2MjA1ZS1kOTExLTRiOGUtOWNhOS0xY2U0NDQ4ZTU5NzguanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9lNS85Yi9lMi9iOS9lNTliZTJiOS0xNDg5LTQyYmYtOWU4My0zMDdmMzlkMWFmMzkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8zOS82Ni8yNy9lMy8zOTY2MjdlMy1iMGNkLTRlOWItYTgwNi02ZmMwOGI1NjBlNWQuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9jMS8zZi8yMi85NC9jMTNmMjI5NC05NWRhLTRmMWYtYjk1OS1iMzgyN2NiMzZjMDIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9mMS85Ni83Zi80Mi9mMTk2N2Y0Mi04MDIwLTQ3YTUtOGVhMC00YmRkNjgwNTllZTkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy82ZS8wZi82Yy81YS82ZTBmNmM1YS00YTNlLTRjZDYtODk4Ny1kNDMyYzBmYjk5ZDAuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9hZS9hNS9jNi8zNC9hZWE1YzYzNC1kYzdmLTQ2NzQtODYyMS01NTBmODg5MWZkNzEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8xMy8xZS8wZi9hYi8xMzFlMGZhYi0wN2NjLTRjNTMtOWZjOS03MjU3ODAyZDRmNjIuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy84MC80Ny82ZC81Yy84MDQ3NmQ1Yy01OTI0LTRkZTYtYjZjNy1jYzA0OTFhNTM1NWEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy81Yy8yOC8wNy84YS81YzI4MDc4YS0wZWFmLTQ2ZGYtYjljYS1lNDQ5NzZiNjcyOTguanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy9hZC82MC85NS84Ny9hZDYwOTU4Ny04ZDg3LTRlZGYtYjU0Ny04NGFkZGZjYTg5ZTMuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19, https://db9n4su8pesko.cloudfront.net/eyJidWNrZXQiOiJicmlnaHR3ZWxscyIsImtleSI6ImltYWdlcy8zNS8zYS84Mi80Ni8zNTNhODI0Ni1mMTUwLTRlZTItOTU2MC0xM2NkMWY1ZjUzZWQuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwLCJmaXQiOiJpbnNpZGUifX19",,,,,,
